movieId,title,genres,tmdbId,language,release_year,country
81198,Where Love Has Gone (1964),Drama,73348,en,1964,United States of America
81200,Suzy (1936),Drama,52358,en,1936,United States of America
81204,"Disappeared, The (2008)",Horror,32540,en,2008,United Kingdom
81214,"Fox, The (1967)",Drama,74896,en,1967,Canada
81216,"Frogmen, The (1951)",Adventure|Drama|War,44890,en,1951,United States of America
81225,Jerry Springer: The Opera (2005),Comedy|Fantasy|Musical,44823,en,2005,United Kingdom
81229,Red (2010),Action|Comedy,39514,en,2010,Canada
81238,Zeisters (Fat Guy Goes Nutzoid) (1986),Comedy,213864,en,1986,United States of America
81243,Strip-tease (1963),Drama,90930,fr,1963,France
81248,The Other Side of the Mountain (1975),Drama,86233,en,1975,United States of America
81250,"Actress, The (1953)",Comedy|Drama,98364,en,1953,United States of America
81257,In a Better World (Hævnen) (2010),Drama,44716,da,2010,Denmark
81270,My Soul to Take (2010),Horror|Thriller,43931,en,2010,United States of America
81274,Under the Stars (Bajo las estrellas) (2007),Drama,63611,es,2007,Spain
81276,South of the Border (2009),Documentary,47426,en,2009,United States of America
81281,"Architect, The (2006)",Drama,18590,en,2006,United States of America
81305,Eyes Wide Open (Einayim Petukhoth) (2009),Drama,37810,he,2009,France
81312,Borderland (2007),Crime|Horror|Thriller,13548,en,2007,Mexico
81314,Big Game (2008),Action|Drama|Thriller,21431,en,2008,Brazil
81316,Deadline (2009),Drama|Horror|Thriller,25073,en,2009,United States of America
81322,Nicht alle waren Mörder (2006),Drama|War,155445,de,2006,Germany
81324,"Day in the Life, A (2009)",Crime|Drama|Thriller,20700,en,2009,United States of America
81328,"Hunt, The (Caza, La) (1966)",Drama|Thriller,114333,es,1966,Spain
81330,My Kidnapper (2010),Documentary,201646,en,2010,
81333,It Rains in My Village (Bice skoro propast sveta) (1968),Drama,127083,sh,1968,France
81347,Vivere (2007),Drama|Romance,4921,de,2007,Germany
81349,Provocateur (Prowokator) (1995),Drama,370264,pl,1995,Czech Republic
81351,"Olsen Gang, The (Olsen-Banden) (1968)",Comedy|Crime,11389,da,1968,Denmark
81355,"Employment, The (Empleo, El) (2008)",Animation|Comedy|Drama,45336,es,2008,Argentina
81357,"Pear Tree, The (Derakhte Golabi) (1998)",Drama|Romance,165911,fa,1998,Iran
81359,"Road, Movie (2009)",Comedy|Drama|Fantasy,37438,hi,2010,India
81362,Whisper (2007),Crime|Drama|Horror|Thriller,14397,en,2007,Canada
81364,"Box, The (2007)",Crime|Thriller,53655,en,2007,United States of America
81366,"Only Son, The (Hitori musuko) (1936)",Drama,52047,ja,1936,Japan
81371,There Was a Father (Chichi ariki) (1942),Drama,27372,ja,1942,Japan
81381,"Perfect Human, The (Perfekte Menneske, Det) (1967)",Documentary,43681,da,1968,Denmark
81383,Heartbreaker (L'Arnacoeur) (2010),Comedy|Romance,41211,fr,2010,France
81385,Of Gods and Men (Des hommes et des dieux) (2010),Drama,46332,fr,2010,France
81387,12 Storeys (Shier lou) (1997),Comedy|Drama,135198,zh,1997,Singapore
81389,"Great Ecstasy of Robert Carmichael, The (2005)",Drama|Horror,44986,en,2005,United Kingdom
81391,Eastern Plays (2009),Drama,43738,bg,2009,Sweden
81393,Drum (2004),Thriller,60665,en,2004,South Africa
81396,Bombshell (1933),Comedy|Drama|Romance,43601,en,1933,United States of America
81398,Eastern Drift (Indigène d'Eurasie) (2010),Drama|Film-Noir|Thriller,68774,fr,2010,France
81403,"Gendarme Gets Married, The (Le gendarme se marie) (1968)",Comedy,4729,fr,1968,France
81411,Voyage to Cythera (Taxidi sta Kythira) (1984),Drama,47792,el,1984,Greece
81413,"Girlfriends, The (Le amiche) (1955)",Drama|Romance,46979,it,1955,Italy
81415,"Chicken, the Fish and the King Crab, The (El pollo, el pez y el cangrejo real) (2008)",Documentary,143336,es,2008,Spain
81417,Paranormal Activity 2 (2010),Horror|IMAX,41436,en,2010,United States of America
81424,R (2010),Drama,49207,da,2010,Denmark
81427,Born to Raise Hell (2010),Action,46103,en,2010,Romania
81429,"Maze, The (2010)",Horror,48016,en,2010,United States of America
81432,"Finances of the Grand Duke, The (Die Finanzen des Großherzogs) (1924)",Comedy,55536,de,1924,Germany
81435,"Haunted Castle, The (Schloß Vogeloed) (1921)",Crime|Drama|Horror|Mystery,6793,de,1921,Germany
81441,Mitä meistä tuli (2009),Crime|Drama|Thriller,79743,fi,2009,Finland
81443,Counsellor at Law (1933),Drama,53792,en,1933,United States of America
81445,Daughter from Danang (2002),Documentary|War,67232,en,2002,United States of America
81447,"Smell of Camphor, Fragrance of Jasmine (Booye kafoor, atre yas) (2000)",Drama,44076,fa,2000,Iran
81451,13Hrs (2010),Adventure|Mystery,48015,en,2010,United Kingdom
81453,Dial 1119 (1950),Crime|Drama|Film-Noir,35957,en,1950,United States of America
81456,Heartbeats (Les amours imaginaires) (2010),Drama|Romance,51241,fr,2010,Canada
81495,"Countess, The (2009)",Drama|Thriller,8316,en,2009,France
81497,"Last American Hero, The (1973)",Action|Drama,31605,en,1973,United States of America
81499,Tenderness (2009),Crime|Drama|Thriller,22398,en,2009,United States of America
81501,"Tree of Knowledge, The (Kundskabens træ) (1981)",Drama,16029,da,1981,Denmark
81512,Hereafter (2010),Drama|Fantasy,44603,en,2010,United States of America
81516,Black Death (2010),Adventure|Drama|Horror|Mystery,41215,en,2010,United Kingdom
81518,Afterwards (2008),Mystery,1782,en,2008,Canada
81520,Undisputed III: Redemption (2010),Action|Crime|Drama,38234,en,2010,United States of America
81524,"Olsen Gang on the Track, The (Olsen-banden på sporet) (1975)",Comedy|Crime,11391,da,1975,Denmark
81535,Saw VII 3D - The Final Chapter (2010),Horror|Mystery|Thriller,41439,en,2010,United States of America
81537,Due Date (2010),Comedy,41733,en,2010,United States of America
81546,Vacation from Marriage (1945),Drama|Romance,182756,en,1945,United Kingdom
81548,Desire Under the Elms (1958),Drama|Romance,77960,en,1958,United States of America
81562,127 Hours (2010),Adventure|Drama|Thriller,44115,en,2010,France
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,38055,en,2010,United States of America
81566,"Stranger in Me, The (Das Fremde in mir) (2008)",Drama,54315,de,2008,Germany
81568,"Fuehrer's Face, Der (1942)",Animation|War,33600,en,1943,United States of America
81574,"Witch Who Came from the Sea, The (1976)",Horror|Thriller,54109,en,1976,United States of America
81583,Quality Street (1937),Comedy|Drama|Romance,52237,en,1937,United States of America
81585,Strike Up the Band (1940),Comedy|Musical|Romance,43819,en,1940,United States of America
81587,Period of Adjustment (1962),Comedy|Drama,43007,en,1962,United States of America
81589,"Singing Nun, The (1966)",Comedy|Drama,49863,en,1966,United States of America
81591,Black Swan (2010),Drama|Thriller,44214,en,2010,United States of America
81610,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance,80720,en,1940,United States of America
81613,Bloodbrothers (1978),Drama,114096,en,1978,United States of America
81615,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things About Me? (1971),Comedy|Drama,91607,en,1971,United States of America
81617,Tribute (1980),Comedy|Drama,130917,en,1980,Canada
81621,Eggs (1995),Comedy|Drama,40378,no,1995,Norway
81629,"Horse Boy, The (2009)",Documentary,30979,en,2009,
81631,Trail of the Screaming Forehead (2007),Comedy|Sci-Fi,56192,en,2008,United States of America
81633,Dark and Stormy Night (2009),Comedy|Mystery,46537,en,2009,
81637,"Turtle's Tale: Sammy's Adventures, A (2010)",Adventure|Animation,49953,en,2010,Belgium
81639,Jack Goes Boating (2010),Comedy|Romance,43943,en,2010,United States of America
81641,Fair Game (2010),Drama|Thriller,38363,en,2010,United States of America
81643,Flame of Barbary Coast (1945),Romance|Western,40716,en,1945,United States of America
81646,Million Dollar Mermaid (1952),Drama|Musical,43189,en,1952,United States of America
81656,Woman in the Moon (By Rocket to the Moon) (Frau im Mond) (1929),Comedy|Drama|Romance|Sci-Fi,3007,de,1929,Germany
81658,Flamingo Road (1949),Drama|Romance,27563,en,1949,United States of America
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),Action|Sci-Fi,61755,it,1982,Italy
81665,Deep End (1970),Comedy|Drama|Romance,59408,en,1970,United Kingdom
81667,Ten Minutes Older: The Cello (2002),Drama|Musical|Romance|Sci-Fi,79591,ru,2002,France
81669,"Castle, The (Das Schloß) (1997)",Drama|Mystery,26891,de,1997,Germany
81671,"Tramp, The (Awaara) (Awara) (1951)",Drama|Musical|Romance,39039,hi,1951,India
81673,"Small Town, The (a.k.a. The Town) (Kasaba) (1997)",Drama,52111,tr,1997,Turkey
81676,United (2003),Comedy|Romance,13630,no,2003,Norway
81679,Roman (2006),Drama|Thriller,45593,en,2006,United States of America
81681,I Shot Jesse James (1949),Drama|Romance|Western,41058,en,1949,United States of America
81684,Comanche Station (1960),Western,1673,en,1960,United States of America
81688,Habit (1995),Drama|Horror|Romance,28671,en,1997,United States of America
81690,Ploy (2007),Drama,14234,th,2007,Thailand
81698,'R Xmas (2001),Crime|Drama,49110,en,2001,France
81700,Ten Skies (2004),Documentary,126238,en,2004,United States of America
81702,Lake Tahoe (2008),Drama,65726,es,2008,Japan
81704,Lourdes (2009),Drama,41123,fr,2009,Germany
81708,Four Nights with Anna (Cztery noce z Anna) (2008),Crime|Drama|Thriller,44442,pl,2008,France
81711,Scared Shrekless (2010),Adventure|Animation|Comedy,48466,en,2010,United States of America
81713,Abelar: Tales of an Ancient Empire (Tales of an Ancient Empire) (2010),Fantasy,47065,en,2010,Argentina
81725,How I Ended This Summer (Kak ya provyol etim letom) (2010),Drama,38325,ru,2010,Russia
81727,Thieves by Law (Ganavim Ba Hok) (2010),Documentary,103894,en,2010,
81733,Ménilmontant (1926),Comedy|Drama,48000,fr,1926,France
81736,Hamlet (Gamlet) (1964),Drama,71317,ru,1964,Soviet Union
81738,"Older Brother, Younger Sister (Ani imôto) (1953)",Drama,137504,ja,1953,Japan
81742,Witch Way Love (Un amour de sorcière) (1997),Comedy|Fantasy,64340,fr,1997,France
81744,"King of Fighters, The (2010)",Action|Sci-Fi,44571,en,2010,Canada
81751,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy,38368,th,2010,Thailand
81753,"Magnetic Man, The (Magneettimies) (2009)",Documentary,112072,fi,2009,Finland
81755,My Childhood (1972),Drama,114444,en,1972,United Kingdom
81765,Playing from the Plate (Grajacy z talerza) (1995),Drama|Fantasy|Mystery,157178,pl,1995,Poland
81768,"Man Who Could Work Miracles, The (1936)",Comedy|Fantasy,68849,en,1936,United Kingdom
81770,"House, The (A Casa) (1997)",Drama,134569,ko,2011,South Korea
81782,Unstoppable (2010),Action|Drama|Thriller,44048,en,2010,United States of America
81784,Morning Glory (2010),Comedy|Drama|Romance,38357,en,2010,United States of America
81786,Certified Copy (Copie conforme) (2010),Drama,48303,fr,2010,Belgium
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,43539,en,2010,United States of America
81791,Somewhere (2010),Drama,39210,en,2010,France
81795,Mein Leben - Marcel Reich-Ranicki (2009),Drama,72421,de,2009,Germany
81802,Agnosia (2010),Drama|Thriller,62103,es,2010,Spain
81804,Wild Target (2010),Comedy|Drama|Romance|Thriller,44147,en,2010,France
81806,Vlad Tepes (Vlad &#354;epe&#351;) (1979),Drama,92096,ro,1979,Romania
81817,Carlos (2010),Crime|Drama|Thriller,43434,en,2010,Germany
81819,Biutiful (2010),Drama,45958,es,2010,Mexico
81823,Katalin Varga (2009),Crime|Drama|Thriller,34208,ro,2009,Romania
81825,Eden Is West (Eden à l'Ouest) (2009),Drama,15036,fr,2009,Greece
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",Comedy|Drama,36940,it,2010,Italy
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,12444,en,2010,United Kingdom
81845,"King's Speech, The (2010)",Drama,45269,en,2010,United Kingdom
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,38757,en,2010,United States of America
81851,"Last Sunset, The (1961)",Western,46757,en,1961,United States of America
81853,These Are the Damned (a.k.a. The Damned) (1963),Drama|Fantasy|Romance|Sci-Fi,71701,en,1962,United Kingdom
81857,Maytime (1937),Drama|Musical|Romance,43862,en,1937,United States of America
81859,Neptune's Daughter (1949),Comedy|Musical|Romance,43437,en,1949,United States of America
81867,Steel Toes (2006),Crime|Drama,24574,en,2007,Canada
81880,Wedding Belles (2007),Comedy|Drama,80545,en,2007,United Kingdom
81898,"Agony and the Ecstasy of Phil Spector, The (2009)",Documentary,87387,en,2008,United Kingdom
81903,"Lost Skeleton Returns Again, The (2009)",Comedy,44687,en,2010,United States of America
81906,Snow and Ashes (2010),Drama|Thriller|War,162643,en,2010,Canada
81910,"Art of the Steal, The (2009)",Documentary,41999,en,2010,United States of America
81925,Missing in America (2005),Drama|War,13834,en,2005,Canada
81927,Linewatch (2008),Crime|Drama|Thriller,15012,en,2008,United States of America
81930,Toi et Moi (2006),Comedy|Drama|Romance,44886,fr,2006,France
81932,"Fighter, The (2010)",Drama,45317,en,2010,United States of America
81949,"Romantics, The (2010)",Comedy|Drama|Romance,41556,en,2010,United States of America
81952,Feet First (1930),Comedy,42363,en,1930,United States of America
81954,"Dorado, El (1988)",Drama,52998,es,1988,France
81957,"World Unseen, The (2007)",Drama|Romance,31031,en,2007,South Africa
81959,"Dossier 51 (Dossier 51, Le) (1978)",Crime|Drama,49583,fr,1978,Germany
81962,Three (Tri) (1965),Drama|War,202768,sh,1965,Yugoslavia
81975,"Statues Also Die (Statues meurent aussi, Les) (1953)",Documentary,37927,fr,1953,France
81979,"Monk and the Fish, The (Le moine et le poisson) (1994)",Animation|Musical,48486,fr,1994,France
81981,"Toy, The (Le jouet) (1976)",Comedy,56648,fr,1976,France
81983,Bread and Alley (Nan va Koutcheh) (1970),Drama,128442,fa,1970,Iran
81985,My Ain Folk (1973),Drama,110115,en,1973,United Kingdom
81987,From the Clouds to the Resistance (Dalla nube alla resistenza) (1979),Drama,87415,it,1979,Italy
81989,"Devil, The (Diabel) (1972)",Drama|Horror,95043,pl,1972,Poland
81991,Islander (2006),Drama,113882,en,2006,
81993,Red: Werewolf Hunter (2010),Action|Fantasy|Horror,48871,en,2010,United States of America
82003,"Rendez-vous d'Anna, Les (Meetings of Anna, The) (1978)",Drama,93669,fr,1978,Belgium
82005,"Extra Man, The (2010)",Comedy,47088,en,2010,France
82007,Ingeborg Holm (1913),Drama,147622,sv,1913,Sweden
82009,Crazy on the Outside (2010),Comedy|Crime,35458,en,2010,United States of America
82011,Bad Family (Paha Perhe) (2010),Comedy|Drama,50990,fi,2010,Finland
82013,Adrift (Choi Voi) (2009),Drama,111396,vi,2009,Vietnam
82015,M (1951),Crime|Drama|Film-Noir|Thriller,36373,en,1951,United States of America
82017,"Viking, The (1928)",Action|Adventure|Drama,99080,en,1931,Canada
82022,"Reef, The (2010)",Drama|Horror|Thriller,49787,en,2010,Australia
82026,Mendy: A Question of Faith (2003),Drama,253074,en,2003,
82030,"Lesson in Love, A (En lektion i kärlek) (1954)",Comedy|Drama,64782,sv,1954,Sweden
82032,All These Women (För att inte tala om alla dessa kvinnor) (1964),Comedy,96118,sv,1964,Sweden
82035,Cocaine Cowboys II: Hustlin' With the Godmother (2008),Crime|Documentary,26769,en,2008,United States of America
82037,"Tillman Story, The (2010)",Documentary,43924,en,2010,United States of America
82041,"Loved Ones, The (2009)",Horror,46420,en,2009,Australia
82043,Little Red Flowers (Kan shang qu hen mei) (2006),Comedy|Drama,36615,zh,2006,China
82045,Madam Satan (1930),Comedy|Musical|Romance,83817,en,1930,United States of America
82047,"Sun Also Rises, The (Tai yang zhao chang sheng qi) (2007)",Drama,51885,zh,2007,China
82049,"Hitch Hike (Autostop rosso sangue) (Naked Prey, The) (1977)",Adventure|Crime|Drama|Horror|Thriller,54523,it,1977,Italy
82051,Dishonored (1931),Drama|War,73420,en,1931,United States of America
82053,Casino Jack (2010),Comedy|Crime,45324,en,2010,Canada
82055,"Devil to Pay!, The (1930)",Comedy|Romance,120835,en,1930,United States of America
82059,Farewell (L'affaire Farewell) (2009),Thriller,33996,fr,2009,France
82061,To Paint or Make Love (Peindre ou faire l'amour) (2005),Comedy,15702,fr,2005,France
82063,Let it Rain (Parlez-moi de la pluie) (2008),Comedy|Drama,15436,fr,2008,France
82066,London River (2009),Drama|Mystery,39358,en,2009,Algeria
82068,Police (1985),Crime|Drama|Romance,6320,fr,1985,France
82070,Underworld U.S.A. (1961),Crime|Drama,28699,en,1961,United States of America
82088,Vincent Wants to Sea (Vincent will meer) (2010),Drama,47979,de,2010,Germany
82093,London Boulevard (2010),Crime|Romance,48838,en,2010,United Kingdom
82095,Skyline (2010),Sci-Fi|Thriller,42684,en,2010,United States of America
82097,Karthik Calling Karthik (2010),Comedy|Drama|Thriller,34764,hi,2010,India
82102,Sex & Drugs & Rock & Roll (2010),Comedy|Drama,37234,en,2010,United Kingdom
82106,Last of the Red Hot Lovers (1972),Comedy|Romance,42483,en,1972,United States of America
